1284,Mg,Ta,s9,41.00,1.12,0.00,1.36,7110,4215,18.39,205.25,41,2.7,1498.7,3.03,-170,3.81,24.87,116,15.54,30.04,31.1,1.16,213.5,30.5,44.95,864.6,2.81,85,9,7,7,7,0.08,-4350,-2371,-14.91,-156.65,5.8,0.02,-23.3,0.17,-290,-0.37,3.07,20,-0.24,0.04,18.5,0.88,98.5,14.3,-27.05,-609.4,-0.19,-61,-3,-3,-3,-3,-5.08,5.00,2.82,0.11
1285,Nd,Sm,s9,69.38,0.06,0.00,2.37,5414,2641,9.76,294.6,67.3,3.26,1073,3.62,100,5.23,40.55,42,11.17,21.8,6.9,0.39,29.8,2.7,21.97,475.31,2.31,122,12,6,6,6,0.21,1280,-53,4.26,-6.12,1.1,0.02,-13,0.02,0,0.05,0.65,-4,-0.11,-0.34,6.9,-0.01,3.2,0.5,-0.21,92.05,-0.03,-2,0,0,0,0,-5.08,5.00,2.82,0.11
1286,Hf,Gd,s9,54.17,0.87,0.00,1.88,8420,4089,21.21,335.74,55.3,3.05,1234,3.36,50,4.7,33.5,72,12.8,27.03,3.9,0.38,33.6,4.2,37.24,972.78,2.5,136,12,7,7,7,-0.22,1330,919,5.41,21.24,-10.5,-0.17,50,-0.24,-50,-0.38,-6.3,18,0.5,2.83,7.9,-0.1,12.4,2.6,6.28,349.36,0.1,8,0,1,1,1,-5.08,5.00,2.82,0.11
1287,Ti,Pr,s9,52.16,1.11,0.00,1.74,7345,3139,11.31,188.79,52.1,2.97,1181,3.28,70,4.67,31.44,60,12.28,24.13,14,0.71,34.4,4.1,28.64,757.83,2.67,81,10,7,7,7,-0.52,-225,731,-2.23,-93.03,-16.9,-0.33,135,-0.38,-30,-0.67,-10.16,26,1.36,3.03,3.2,0.33,9.4,1.1,8.56,92.57,0.41,-37,-2,1,1,1,-5.08,5.00,2.82,0.11
1288,K,Sm,s9,62.20,-1.02,4.76,2.59,3100,1683.8,3.61,189.46,108.7,3.65,961.8,4.15,98.36,5.36,65.41,26,9.98,42.7,82,0.96,115.8,17.5,13.42,268.53,1.99,81,10,4,4,4,0.43,-1034,-1010.2,-1.89,-111.26,42.5,0.41,-124.2,0.55,-1.64,0.18,25.51,-20,-1.3,20.56,82,0.56,89.2,15.3,-8.76,-114.73,-0.35,-43,-2,-2,-2,-2,-5.08,5.00,2.82,0.11
1289,C,La,s9,39.31,0.94,0.00,1.32,8837,5016,8.41,150.92,43,2.02,1624.5,2.79,172.3,3.65,25.31,90,16.84,35.44,6.2,0.9,15.2,1.97,116.3,1114.57,3.65,63,8,17,7,7,-1,1363,2634,-3.89,-126.9,-31.8,-0.48,548.3,-0.97,72.3,-1.83,-16.15,64,5.68,13.32,-4.2,0.52,-11.8,-1.83,93.7,315.43,1.45,-51,-4,11,1,1,-5.08,5.00,2.82,0.11
1290,Sr,Yb,s9,96.74,0.10,0.00,2.25,3124,2134,9.51,260.66,97.1,3.61,1152.5,4.09,-118,4.85,58.49,47,11.95,23.22,47.6,0.45,38.43,8.7,15.9,264.9,2.05,108,11,5,5,5,0.27,186,-50,-4.43,-85.42,14.9,0.21,-53.5,0.21,-218,0.05,8.91,-31,-0.55,-1.16,-2.6,0.15,-31.37,1.3,0.5,8.9,-0.15,-32,-1,-1,-1,-1,-5.08,5.00,2.82,0.11
1291,Sr,Sn,s9,70.91,-1.35,0.00,1.97,4531,1547.12,9.85,206.33,83,3.32,1258.1,3.77,-47,4.17,50,88,13.04,25.66,44.5,0.53,70.13,13.7,15.4,427.27,2.91,88,10,16,6,6,0.55,-1221,536.88,-4.77,-31.09,29,0.5,-159.1,0.53,-289,0.73,17.4,-72,-1.64,-3.6,0.5,0.07,-63.07,-3.7,1,-153.47,-1.01,-12,0,-12,-2,-2,-5.08,5.00,2.82,0.11
1292,Be,Os,s9,21.73,-0.27,0.00,1.08,8543,4860,24.45,199.21,21.9,2.16,1739.4,2.46,-130,3.32,13.49,124,18.02,34.21,16.4,1.95,287.6,37.3,41,924.6,3.77,80,8,10,10,6,-0.18,-2057,-1740,-20.75,-181.19,-5.7,-0.36,59.4,-0.22,-350,-0.52,-3.49,10,0.62,2.21,6.2,1.69,112.4,12.7,-17.58,-330.6,-0.63,-72,-4,-6,-6,-2,-5.08,5.00,2.82,0.11
1293,Mg,Gd,s9,56.27,0.17,0.00,1.77,4925,2507,9.64,181.55,56.3,2.97,1329.7,3.4,-180,4.26,33.87,95,13.8,27.14,22.8,1.26,166.6,23.2,24.43,439.31,2.51,76,9,5,5,5,-0.33,-2165,-663,-6.16,-132.95,-9.5,-0.25,145.7,-0.2,-280,-0.82,-5.93,41,1.5,2.94,26.8,0.78,145.4,21.6,-6.53,-184.11,0.11,-52,-3,-1,-1,-1,-5.08,5.00,2.82,0.11
1294,Si,Au,s9,35.17,0.31,0.00,1.11,5760,3020.58,21.63,225.06,36.9,2.45,1676.5,2.76,356.34,3.23,22.3,144,17.37,36.86,16.8,0.83,465,48.8,62.56,683.43,4.44,93,9,25,7,7,-0.59,-500,345.42,-16.97,-168.88,3.1,-0.23,-103.7,-0.12,-89.14,-0.35,1.9,12,-1.07,-4.18,-11.6,0.57,-169,-48.8,37.84,34.57,-0.64,-65,-3,3,1,1,-5.08,5.00,2.82,0.11
1295,Sr,W,s9,59.46,2.00,0.00,1.86,7480,4737,21.84,271.47,71.8,3.21,1319.5,3.52,-108,4.47,43.23,59,13.68,28.03,27,0.43,177.53,23.2,43.6,559.48,3.31,112,11,8,8,8,0.66,-4170,-2653,-16.76,-96.23,40.2,0.61,-220.5,0.78,-228,0.43,24.17,-43,-2.28,-5.97,18,0.17,-170.47,-13.2,-27.2,-285.68,-1.41,-36,-1,-4,-4,-4,-5.08,5.00,2.82,0.11
1296,Ru,Nd,s9,50.36,-0.22,0.00,1.91,7772,3904,19.38,245.31,48.2,2.89,1241,3.14,160,4.53,28.9,75,12.9,27.49,13.3,0.43,133.5,16.5,36.4,851.45,3.34,104,11,11,11,6,-0.67,1078,1316,5.36,-43.17,-20.2,-0.39,181,-0.5,60,-0.75,-12.3,37,1.84,6.03,-0.5,0.05,100.5,13.3,14.64,284.09,1.06,-16,-1,5,5,0,-5.08,5.00,2.82,0.11
1297,Al,Cu,s9,27.59,0.02,0.00,1.27,5580,2290.1,11.66,90.44,28.4,2.35,1323,2.71,163.3,3.19,17.1,137,13.72,39.12,39.6,1.29,638,98.4,23.84,591.3,3.51,42,7,24,5,5,-0.19,-100,-423.1,-6.26,-36.48,4.8,0.01,-167.8,0.15,-73.3,0.05,2.9,9,-1.74,-1.46,6.6,0.51,-164,-23,-2.44,-9.7,-0.29,-16,-1,2,1,1,-5.08,5.00,2.82,0.11
1298,In,F,s9,39.15,-3.40,0.23,2.13,2435,483.33,9.01,133.82,42.5,2.16,2239.3,2.38,357,2.57,28.3,168,23.21,53.84,1832.1,1.05,81.63,15.4,3.52,229.61,5.76,58,7,30,4,4,-0.53,2265,376.23,5.61,95.82,9.7,0.72,-1122.7,0.94,-299,1.43,3.1,-18,-11.63,-16.1,-1767.9,-0.59,81.57,-8.6,3,223.07,-2.2,40,3,-4,2,2,-5.08,5.00,2.82,0.11
1299,Ca,P,s9,44.25,-1.61,0.00,1.17,2310,1429.3,3.37,71.05,63,2.8,1601.5,3.25,-84.3,3.46,42.9,90,16.6,31.6,149.3,1.42,200.23,31.3,9.16,167.07,3.19,35,7,17,7,7,0.83,1204,794.7,-0.27,9.11,25.2,0.68,-421.9,0.69,-227.7,1,8.9,-76,-4.38,-7.86,-104.7,-0.12,199.77,31.3,7.9,142.27,-1.19,5,1,-13,-3,-3,-5.08,5.00,2.82,0.11
1300,Pd,Ho,s9,44.32,-1.87,0.00,1.66,6208,3572,20.8,271.35,45.8,2.86,1386,3.15,110,4.26,27.6,95,14.36,31.43,21.6,0.41,88,11.1,33.89,644.34,3.43,113,11,13,7,5,-0.38,272,78,3.2,-58.51,-16.4,-0.3,224,-0.39,10,-0.68,-9.8,29,2.32,7.83,2,0.07,55.6,8.9,-0.41,142.26,0.97,-21,-1,7,1,-1,-5.08,5.00,2.82,0.11
1301,Ca,Ag,s9,54.86,-0.67,0.00,2.15,4193,2347.08,12.05,147.95,61.1,3.08,1320.8,3.41,-30.3,3.98,36.2,72,13.69,33.36,41.2,0.88,629,94.2,19.83,405.3,2.93,67,9,13,4,3,-0.15,-679,-123.08,-8.95,-67.79,27.1,0.4,-141.2,0.53,-281.7,0.48,15.6,-58,-1.47,-9.62,3.4,0.42,-229,-31.6,-2.77,-95.96,-0.93,-27,-1,-9,0,1,-5.08,5.00,2.82,0.11
1302,Rb,Hf,s9,70.64,7.10,4.67,2.44,5836,2816.63,14.84,263.96,115.4,3.6,1045,4.04,46.89,5.14,69.5,49,10.83,42.21,96.9,0.5,81.2,51.2,24.1,730.27,2.12,109,11,5,8,5,0.78,-3914,-2191.37,-11.78,-93.02,70.6,0.72,-239,0.92,46.89,0.82,42.3,-41,-2.47,12.35,85.1,0.22,35.2,44.4,-19.42,-591.87,-0.48,-35,-1,-3,0,-3,-5.08,5.00,2.82,0.11
1303,Rb,B,s9,70.64,1.05,4.67,1.84,5236,2677.63,3.87,96.28,100.7,2.98,1203.6,3.46,73.89,4.15,60.5,76,9.48,52.43,95.7,1.39,85.2,47.8,24.94,577,2.86,42,7,14,7,4,1.38,-3314,-2052.37,-0.81,74.66,85.3,1.34,-397.6,1.5,19.89,1.81,51.3,-68,-1.12,2.13,86.3,-0.67,31.2,47.8,-20.26,-438.6,-1.22,32,3,-12,1,-2,-5.08,5.00,2.82,0.11
1304,Li,Ba,s9,89.47,0.08,0.00,2.18,3693,1455.7,4.12,144.27,84.4,3.21,1023.1,3.77,7.8,4.81,52.34,10,10.6,86.64,66.6,3.78,103.1,14.5,11.01,287.3,1.87,59,8,3,3,3,-0.66,-463,-548.3,-3.06,-130.39,-41.2,-0.75,17.3,-0.67,111.8,-0.71,-26.14,-8,0.18,66.64,25.4,3.38,66.3,8.9,-5.01,6.9,0.09,-53,-4,-1,-1,-1,-5.08,5.00,2.82,0.11
1305,Sc,Sm,s9,57.68,0.29,0.00,1.83,5176,3161,5.74,195.32,58,3.06,1174,3.41,68.1,4.68,34.95,34,12.18,23.87,10,0.77,29.1,2.6,27.2,496.43,2.53,83,10,6,6,6,-0.33,1042,467,0.24,-105.4,-8.2,-0.18,88,-0.19,-31.9,-0.5,-4.95,-12,0.9,1.73,10,0.37,2.5,0.4,5.02,113.17,0.19,-41,-2,0,0,0,-5.08,5.00,2.82,0.11
1306,Bi,Ag,s9,49.80,0.14,0.00,2.18,4273,1779.67,20.25,316.85,52.3,2.8,1434.3,3.14,235.7,3.38,31.6,151,14.87,38.18,32.3,0.35,436.87,63.8,22.3,429.63,3.95,130,11,26,7,4,-0.12,-599,-690.49,-0.75,101.11,18.3,0.12,-27.7,0.26,-15.7,-0.12,11,21,-0.29,-4.8,-5.5,-0.11,-421.13,-62,-0.3,-71.63,0.09,36,1,4,3,2,-5.08,5.00,2.82,0.11
1307,Cs,Lu,s9,116.03,1.51,0.00,2.72,4612,2237.54,11.71,307.88,97,3.91,899.7,4.4,95.49,5.59,88.85,46,9.32,38.99,108.2,0.39,52.3,6.8,20.69,422.74,2.06,126,12,4,4,4,0.76,-2724,-1634.46,-7.97,-42.06,38,0.79,-148.3,0.94,-4.51,1.09,53.29,-36,-1.54,11.21,91.8,0.09,19.5,3.8,-16.51,-287.26,-0.48,-16,0,-2,-2,-2,-5.08,5.00,2.82,0.11
1308,Ga,Pb,s9,52.24,0.11,0.00,1.81,4501,903.57,17.26,276.92,49.9,2.73,1294.3,3.16,139,3.62,29.97,155,13.42,35.54,48.5,0.5,75.9,6.6,10.36,433.96,4.14,113,10,27,7,5,-0.57,455,-297.73,-5.44,-137.48,-10.7,-0.21,-136.7,-0.34,-81,0,-6.37,-7,-1.42,5.48,-9.1,0.24,5.3,-3,0.82,78.16,-0.52,-51,-2,-1,-1,1,-5.08,5.00,2.82,0.11
1309,Cr,Zr,s9,35.42,0.48,0.00,1.46,7627,4258,13.7,143.22,35.2,2.63,1312.8,2.85,114,4.01,21.33,93,13.11,29.63,10.6,0.73,116.4,10.2,41,930,2.99,64,9,10,10,7,-0.22,-1737,2,0.68,-39.22,-11.2,-0.27,-7.2,-0.35,14,-0.31,-6.87,5,0.43,3.37,-0.8,0.17,71,5.6,-1,-251,0.33,-16,-1,2,2,-1,-5.08,5.00,2.82,0.11
1310,Sr,Hf,s9,67.57,1.18,0.00,2.09,6530,3546,15.85,266.11,78.4,3.35,1191.5,3.71,-168,4.61,47.3,53,12.35,25.96,28.4,0.44,26.53,8.4,29.96,797.97,2.25,110,11,6,6,6,0.43,-3220,-1462,-10.77,-90.87,33.6,0.47,-92.5,0.59,-168,0.29,20.1,-37,-0.95,-3.9,16.6,0.16,-19.47,1.6,-13.56,-524.17,-0.35,-34,-1,-2,-2,-2,-5.08,5.00,2.82,0.11
1311,Ni,Gd,s9,41.18,-0.56,0.00,1.74,6550,3311,16.8,215.94,43.7,2.76,1328.7,3.05,161,4.16,26.49,88,13.78,30.27,11.4,0.68,101.3,15.4,32.68,689.21,3.11,92,10,13,6,5,-0.36,-540,141,1,-98.56,-22.1,-0.46,144.7,-0.55,61,-0.92,-13.31,34,1.48,6.07,15.4,0.2,80.1,13.8,1.72,65.79,0.71,-36,-2,7,0,-1,-5.08,5.00,2.82,0.11
1312,Si,Bi,s9,55.77,0.94,0.00,1.29,4467,2227.59,12.08,237.07,55.3,2.57,1489.7,3.02,243.6,3.07,33.4,164,15.44,33.03,16,0.82,155.87,0.9,61.2,538,3.92,97,9,29,9,7,-0.77,793,1138.41,-7.42,-180.89,-15.3,-0.35,83.1,-0.38,23.6,-0.19,-9.2,-8,0.86,-0.35,-10.8,0.58,140.13,-0.9,39.2,180,-0.12,-69,-3,-1,-1,1,-5.08,5.00,2.82,0.11
1313,Sb,Sc,s9,49.21,-1.48,0.00,1.51,4969,2717.91,9.68,166.72,55.1,2.84,1464.7,3.2,119.1,3.62,33.23,96,15.18,29.33,21,0.78,40.1,4.1,35.94,372.77,3.41,72,9,18,8,6,0.01,-1249,-910.09,3.7,76.8,5.3,-0.04,202.7,-0.02,82.9,-0.56,3.23,74,2.1,3.73,1,-0.36,8.5,1.1,3.72,-236.83,0.69,30,1,12,2,0,-5.08,5.00,2.82,0.11
1314,Cu,Zr,s9,35.25,0.09,0.00,1.57,7522,3484.6,15.47,154.68,35,2.62,1405.4,2.88,168.3,3.73,21.2,108,14.07,33.42,22.2,0.67,423.7,63,34.14,891,3.23,69,9,15,6,6,-0.11,-1842,-771.4,2.45,-27.76,-11.4,-0.28,85.4,-0.32,68.3,-0.59,-7,20,1.39,7.16,10.8,0.11,378.3,58.4,-7.86,-290,0.57,-11,-1,7,-2,-2,-5.08,5.00,2.82,0.11
1315,Ba,Tc,s9,67.07,1.28,0.00,1.98,6616,3479,15.09,235.33,77,3.25,1204.9,3.58,18,4.71,47.74,62,12.49,25.26,28.6,0.44,69,2.8,31.01,642.2,2.79,99,11,9,9,9,0.86,-2460,-1475,-7.91,39.33,48.6,0.71,-199.1,0.86,-122,0.81,30.74,-44,-2.07,-5.26,12.6,-0.04,-32.2,2.8,-14.99,-361.8,-1.01,13,1,-5,-5,-5,-5.08,5.00,2.82,0.11
1316,Ni,Mg,s9,31.53,0.20,0.00,1.41,4385,2648,10.64,82.99,34.2,2.51,1474.4,2.85,-119,3.34,20.56,129,15.28,33.21,38.2,1.46,246.7,37,26.15,505.1,3.22,40,7,12,5,4,-0.03,1625,804,7.16,34.39,-12.6,-0.21,-1,-0.35,341,-0.1,-7.38,-7,-0.02,3.13,-11.4,-0.58,-65.3,-7.8,8.25,249.9,0.6,16,1,8,1,0,-5.08,5.00,2.82,0.11
1317,Sr,S,s9,54.27,-3.95,2.33,1.55,2372.82,1434.2,4.61,119.69,81.7,2.93,1549.08,3.42,32.42,3.54,49.2,96,16.06,34.36,92.5,1.01,3.8,5,9.93,146.9,3.53,54,8,18,8,8,0.97,937.18,649.8,0.47,55.55,30.3,0.89,-450.08,0.88,-368.42,1.36,18.2,-80,-4.66,-12.3,-47.5,-0.41,3.26,5,6.47,126.9,-1.63,22,2,-14,-4,-4,-5.08,5.00,2.82,0.11
1318,Sn,Al,s9,46.69,0.29,0.00,1.25,5616,1438.62,10.01,145.69,43.6,2.59,1286.2,3.05,166,3.34,26.3,153,13.33,33.46,45.1,1.13,303.6,46.4,17.9,581.17,3.57,63,8,27,7,7,0.17,136,-428.38,4.61,91.73,10.4,0.23,131,0.19,76,0.1,6.3,7,1.35,-4.2,-1.1,-0.67,-170.4,-29,-3.5,-0.43,0.35,37,2,1,1,1,-5.08,5.00,2.82,0.11
1319,Ce,Zr,s9,59.21,0.85,0.00,1.98,8397,3199,13.28,231.34,57.6,3.1,1187.8,3.42,100,4.86,34.77,59,11.88,23.98,10.9,0.47,34.1,3.7,30.2,904.3,2.45,98,11,7,8,7,0.3,-967,-1057,0.26,48.9,11.2,0.2,-132.2,0.22,0,0.54,6.57,-29,-0.8,-2.28,-0.5,-0.09,-11.3,-0.9,-11.8,-276.7,-0.21,18,1,-1,0,-1,-5.08,5.00,2.82,0.11
1320,I,Cu,s9,62.54,0.48,0.69,2.93,3297.5,1743.3,13.89,190.36,54.3,2.5,1753.8,2.61,413.6,2.89,32.84,160,18.18,39.42,103.5,0.53,401.45,60.7,20.9,321.4,4.56,82,9,28,9,3,1.47,-2382.5,-969.9,-4.03,63.44,30.7,0.16,263,0.05,177,-0.25,18.64,32,2.72,-1.16,70.5,-0.25,-400.55,-60.7,-5.38,-279.6,0.76,24,1,6,5,-1,-5.08,5.00,2.82,0.11
1321,F,Au,s9,28.59,-0.85,0.00,2.18,3215,1391.13,21,215.97,33.3,2.06,2571.1,2.16,550.74,2.36,22.8,159,26.64,55.49,1814.2,0.95,317.03,60.8,12.62,327.7,6.52,88,8,28,4,4,0.48,-3045,-1284.03,-17.6,-177.97,-0.5,-0.62,790.9,-0.72,105.26,-1.22,2.4,27,8.2,14.45,1785.8,0.69,-316.97,-36.8,-12.1,-321.16,1.44,-70,-4,6,-2,-2,-5.08,5.00,2.82,0.11
1322,Al,Ni,s9,25.14,-0.69,0.00,1.23,5745,2659.5,11.6,85.67,27.4,2.33,1314.3,2.68,156,3.24,16.59,134,13.62,37,36.5,1.34,327.7,52.3,27.9,668.3,3.52,41,7,23,6,5,-0.15,-265,-792.5,-6.2,-31.71,5.8,0.03,-159.1,0.18,-66,0,3.41,12,-1.64,0.66,9.7,0.46,146.3,23.1,-6.5,-86.7,-0.3,-15,-1,3,0,1,-5.08,5.00,2.82,0.11
1323,I,Ag,s9,65.46,-0.32,0.92,3.35,2893.5,1621.78,15.43,234.77,59.5,2.67,1739.4,2.77,421,3.07,36.04,161,18.03,40.62,105.9,0.37,429.45,62.9,19.06,271.53,4.59,100,10,28,9,2,1.05,-1978.5,-848.38,-5.57,19.03,25.5,-0.01,277.4,-0.11,169.6,-0.43,15.44,31,2.87,-2.36,68.1,-0.09,-428.55,-62.9,-3.54,-229.73,0.73,6,0,6,5,0,-5.08,5.00,2.82,0.11
1324,Na,F,s9,60.53,-2.93,3.87,2.35,1241,424.55,2.67,41.99,56.1,2.26,2176.8,2.62,380.7,2.8,36.3,95,22.56,82.26,1871,2.05,141.03,32.1,2.86,101.28,4.91,20,5,18,2,2,-0.31,1071,317.45,-0.73,3.99,23.3,0.82,-1185.2,1.18,-275.3,1.66,11.1,-91,-12.28,12.32,-1729,0.41,140.97,8.1,2.34,94.74,-3.05,2,1,-16,0,0,-5.08,5.00,2.82,0.11
1325,Cd,Pb,s9,56.77,0.06,0.00,2.14,3063,1194.91,20,319.61,51.8,2.88,1583.2,3.24,110,3.52,31.27,151,16.41,31.94,59.6,0.36,132.1,19.5,10.84,277.77,4.02,130,11,26,6,4,-0.24,-983,-6.39,-2.7,-94.79,-8.8,-0.06,152.2,-0.26,-110,-0.1,-5.07,-11,1.57,1.88,2,0.1,61.5,9.9,1.3,-78.03,-0.64,-34,-1,-2,-2,0,-5.08,5.00,2.82,0.11
1326,Be,Al,s9,25.16,0.25,0.00,0.99,5983,2493.5,4.55,35.99,24.7,2.08,1477,2.55,-195,3.02,15,140,15.31,37.04,34.4,2.72,437,62.7,22.41,587.8,3.18,17,5,15,5,5,-0.09,503,626.5,-0.85,-17.97,-8.5,-0.28,321.8,-0.31,-285,-0.22,-5,-6,3.33,-0.62,-11.8,0.92,-37,-12.7,1.01,6.2,-0.04,-9,-1,-11,-1,-1,-5.08,5.00,2.82,0.11
1327,Cl,Cu,s9,39.85,-0.07,0.36,2.54,3079.18,1528.77,12.17,98.91,40.8,2.16,1996.5,2.27,467.1,2.54,24,158,20.7,44.1,16.5,0.87,401.01,60.7,16.35,310.7,5.06,46,7,28,9,3,1.08,-2600.82,-1184.43,-5.75,-28.01,17.2,-0.18,505.7,-0.29,230.5,-0.6,9.8,30,5.24,3.52,-16.5,0.09,-400.99,-60.7,-9.93,-290.3,1.26,-12,-1,6,5,-1,-5.08,5.00,2.82,0.11
1328,In,Bi,s9,63.78,0.07,0.00,1.83,4187,974.37,17.06,323.8,61.4,2.9,1261.6,3.36,139,3.63,37,161,13.08,35.56,45.5,0.35,89.47,4.3,14.26,405.34,3.8,132,11,28,8,6,-0.23,513,-114.81,-2.44,-94.16,-9.2,-0.02,-145,-0.04,-81,0.37,-5.6,-11,-1.5,2.18,18.7,0.11,73.73,2.5,-7.74,47.34,-0.24,-34,-1,-2,-2,0,-5.08,5.00,2.82,0.11
1329,Pb,Sn,s9,59.88,0.09,0.00,1.9,4899,1105.77,18.66,325.91,57.3,2.88,1424.1,3.37,231,3.53,34.47,161,14.76,29.66,50.8,0.36,101.9,13.5,11.97,468.27,4.29,132,11,28,8,6,0.48,-853,95.53,4.04,88.49,3.3,0.06,6.9,0.13,-11,0.09,1.87,1,0.08,0.4,6.8,-0.1,-31.3,-3.9,-2.43,-112.47,0.37,32,1,0,0,-2,-5.08,5.00,2.82,0.11
1330,Al,Sc,s9,40.51,-0.73,0.00,1.29,5849,2747.5,5.69,71.94,41.5,2.62,1208.6,3.04,63.1,3.71,25,84,12.53,31.63,33.1,1.47,252.8,39.2,26.81,595.6,2.97,34,7,16,6,6,-0.21,-369,-880.5,-0.29,-17.98,-8.3,-0.26,-53.4,-0.18,26.9,-0.47,-5,62,-0.55,6.03,13.1,0.33,221.2,36.2,-5.41,-14,0.25,-8,-1,10,0,0,-5.08,5.00,2.82,0.11
1331,Li,Cl,s9,39.85,-3.57,5.73,2.57,1854.18,625.87,3.74,42.39,50.6,2.22,1771.3,2.54,408.6,3.02,30,95,18.36,100.45,46,4.06,84.71,11.7,6.21,157.3,4.14,20,5,18,8,2,-1.05,1375.82,281.53,-2.68,-28.51,-7.4,0.24,-730.9,0.56,-289,1.08,-3.8,-93,-7.58,52.83,46,3.1,84.69,11.7,-0.21,136.9,-2.18,-14,-1,-16,-6,0,-5.08,5.00,2.82,0.11
1332,C,Sn,s9,31.24,2.98,0.00,0.87,7976,4330.12,9.57,130.72,32.6,2.18,1795,2.53,243.3,2.63,20.88,157,18.6,39.01,23,0.94,68.3,8.77,112.2,1005.37,4.51,56,7,28,8,8,-0.55,2224,3319.88,-5.05,-106.7,-21.4,-0.64,377.8,-0.71,1.3,-0.81,-11.72,-3,3.92,9.75,-21,0.48,-64.9,-8.63,97.8,424.63,0.59,-44,-3,0,0,0,-5.08,5.00,2.82,0.11
1333,Pd,Ir,s9,32.75,0.99,0.00,1.27,7940,4545,34.6,298.64,28.5,2.55,1685,2.74,210,3.66,17.44,122,17.44,35.63,18.2,0.37,218.8,31.3,43.1,956.88,4.4,123,11,19,7,6,0.01,-1460,-895,-10.6,-85.8,0.9,0.01,-75,0.02,-90,-0.08,0.36,2,-0.76,3.63,5.4,0.11,-75.2,-11.3,-9.62,-170.28,0,-31,-1,1,1,-2,-5.08,5.00,2.82,0.11
1334,P,Tc,s9,28.18,-0.75,0.00,0.73,5091,2794.3,13.32,128.97,33.1,2.33,1713.7,2.64,141.7,3.18,25.5,136,17.77,34.99,135,1.01,50.83,0,23.63,514.4,4.09,58,8,22,12,12,-0.39,-3985,-2159.7,-9.68,-67.03,4.7,-0.21,309.7,-0.08,1.7,-0.72,8.5,30,3.21,4.47,119,0.53,-50.37,0,-22.37,-489.6,0.29,-28,-2,8,-2,-2,-5.08,5.00,2.82,0.11
1335,W,Re,s9,30.90,1.07,0.00,1.13,11695,7150,40.3,370.06,30.5,2.58,1530,2.74,74,3.99,18.38,105,15.86,29.6,10.7,0.27,221.9,24,68.45,1129.68,4.26,149,12,13,13,13,0.07,-45,240,-1.7,-2.36,1.1,0.02,10,0,46,0.05,0.68,-3,0.1,4.4,-1.7,-0.01,126.1,12.4,2.35,-284.52,0.46,-1,0,-1,-1,-1,-5.08,5.00,2.82,0.11
1336,Cu,Nb,s9,30.25,0.51,0.00,1.37,7855,4098.6,17.53,156.37,29.9,2.51,1409.4,2.71,214.3,3.65,17.97,111,14.61,34.61,23.8,0.66,454.7,67.3,40.04,990.6,3.5,70,9,16,7,7,0.09,-2175,-1385.4,0.39,-29.45,-6.3,-0.17,81.4,-0.15,22.3,-0.51,-3.77,17,0.85,5.97,9.2,0.12,347.3,54.1,-13.76,-389.6,0.3,-12,-1,6,-3,-3,-5.08,5.00,2.82,0.11
1337,Na,Rh,s9,60.11,1.65,3.89,1.69,5126,2607,13.38,125.9,51.2,2.79,1215.8,3.24,172.7,4.06,32,61,12.6,65.37,79.2,1.47,291,43.1,24.36,593.4,3.21,56,8,10,7,4,0.35,-2814,-1865,-11.44,-79.92,28.2,0.29,-224.2,0.56,-67.3,0.4,15.4,-57,-2.32,29.21,62.8,0.99,-9,-2.9,-19.16,-397.38,-1.35,-34,-2,-8,-5,-2,-5.08,5.00,2.82,0.11
1338,Li,Re,s9,29.39,0.44,0.00,1.29,7485,3908.7,21.53,193.15,36.3,2.51,1280.2,2.92,73.8,4.02,21.95,55,13.27,89.24,52.2,3.72,132.6,17.5,36.05,854.2,2.88,78,8,8,8,8,0.23,-4255,-3001.3,-20.47,-179.27,6.9,-0.05,-239.8,0.18,45.8,0.08,4.25,-53,-2.49,64.04,39.8,3.44,36.8,5.9,-30.05,-560,-0.92,-72,-4,-6,-6,-6,-5.08,5.00,2.82,0.11
1339,Fe,Cd,s9,32.70,0.73,0.00,1.5,4063,2402.26,16.52,168.26,33.2,2.58,1627,2.73,24,3.43,20.2,125,16.86,33.09,42.6,0.68,177,25.9,19.87,449.37,3.52,74,9,20,8,5,-0.4,1983,1213.74,-0.78,-56.56,-9.8,-0.24,-108.4,-0.25,24,0.01,-6,-15,-1.12,-0.73,-19,0.22,-16.6,-3.5,7.73,249.63,0.14,-22,-1,-4,4,1,-5.08,5.00,2.82,0.11
1340,B,In,s9,36.20,0.76,0.00,1.03,6625,2794.78,9.65,125.63,33.8,2.26,1358.9,2.64,56,3.17,20.3,147,11.09,44.02,36.8,1.26,108.6,3.4,25.86,734.14,3.82,54,7,26,6,6,-0.57,1925,1935.22,-4.97,-104.01,-18.4,-0.62,242.3,-0.68,-2,-0.83,-11.1,-3,-0.49,6.28,-27.4,0.8,-54.6,-3.4,19.34,281.46,0.26,-44,-3,0,0,0,-5.08,5.00,2.82,0.11
